"50";"21605241";"0";"0";"4";"0";NULL;NULL;"1.01;2.01;2.05";NULL
"51";"21605241";"1";"3";"0";"0";"2.01";"1.05;2.05";NULL;NULL
"52";"21605241";"0";"1";"3";"0";NULL;"1.04";"1.01;1.11;1.12;4.03";NULL
"53";"21605241";"0";"4";"0";"0";NULL;"1.04;2.02;2.05";NULL;NULL
"54";"21605241";"0";"4";"0";"0";NULL;"2.02;2.05";NULL;NULL
"55";"21605241";"0";"3";"1";"0";NULL;"2.02";"1.01";NULL
"56";"21605241";"2";"1";"1";"0";"2.02";"1.05";"2.08";NULL
"57";"21605241";"0";"0";"1";"3";NULL;NULL;"1.04";"1.07"
"58";"21605241";"0";"2";"2";"0";NULL;"1.04;2.01";"1.06;3.04";NULL
"59";"21605241";"3";"1";"0";"0";"2.02;2.05";"2.08";NULL;NULL
"60";"21605241";"2";"2";"0";"0";"2.01";"1.05;2.05";NULL;NULL
"61";"21605241";"3";"1";"0";"0";"1.11;2.02;2.05";"2.08";NULL;NULL
"62";"21605241";"0";"0";"4";"0";NULL;NULL;"1.01;2.02;2.05;3.04";NULL
"63";"21605241";"0";"2";"2";"0";NULL;"1.07";"1.01;2.08";NULL
"64";"21605241";"3";"1";"0";"0";"1.07;2.01;2.05";"2.08";NULL;NULL
"65";"21605241";"3";"1";"0";"0";"1.11;2.01;2.05";"1.05";NULL;NULL
"66";"21605241";"3";"1";"0";"0";"1.07;2.05";"1.01";NULL;NULL
"67";"21605241";"0";"4";"0";"0";NULL;"1.07;2.08";NULL;NULL
"68";"21605241";"3";"1";"0";"0";"2.01;2.05";"2.08;5.03";NULL;NULL
"69";"21605241";"2";"2";"0";"0";"2.05";"1.01;2.02";NULL;NULL
"70";"21605241";"1";"1";"0";"2";"2.02";"3.04";NULL;"1.07"
"71";"21605241";"2";"2";"0";"0";"2.02";"1.05";NULL;NULL
"72";"21605241";"2";"2";"0";"0";"1.07";"2.08";NULL;NULL
"73";"21605241";"0";"2";"2";"0";NULL;"5.03";"2.02;2.05";NULL
"74";"21605241";"0";"0";"3";"1";NULL;NULL;"2.02;2.08;3.04";"1.01;2.05"
"75";"21605241";"2";"1";"1";"0";"1.07;1.11";"2.08";"1.01";NULL
"76";"21605241";"0";"4";"0";"0";NULL;"2.02;2.05";NULL;NULL
"77";"21605241";"1";"3";"0";"0";"2.05";"2.02";NULL;NULL
"78";"21605241";"0";"2";"2";"0";NULL;"2.08;5.03";"2.02;2.05";NULL
"79";"21605241";"0";"0";"0";"0";NULL;"2.02;2.05";NULL;NULL
"80";"21605241";"0";"3";"1";"0";NULL;"1.05;2.01;2.05;4.03";"3.04";NULL
"81";"21605241";"2";"2";"0";"0";"2.01;2.05";"1.05";NULL;NULL
"82";"21605241";"0";"4";"0";"0";NULL;"1.04;2.02";NULL;NULL
"83";"21605241";"0";"1";"3";"0";NULL;"2.01";"2.05;3.04";"3.04"
"84";"21605241";"0";"0";"2";"2";NULL;NULL;"1.05";"2.02"
"85";"21605241";"0";"4";"0";"0";NULL;"2.02;2.05;2.08";NULL;NULL
"86";"21605241";"0";"1";"3";"0";NULL;"1.05";"2.02;2.05;3.04";NULL
"87";"21605241";"0";"1";"1";"2";NULL;"2.01";"3.04";"3.04"
"88";"21605241";"0";"3";"1";"0";NULL;"2.02;2.05;3.04;4.03";"5.03";NULL
"89";"21605241";"0";"4";"0";"0";NULL;"2.02;3.04";NULL;NULL
"90";"21605241";"0";"4";"0";"0";NULL;"1.01;2.02;2.05;5.03";NULL;NULL
"91";"21605241";"3";"1";"0";"0";"2.02;2.05";"2.08";NULL;NULL
"92";"21605241";"3";"1";"0";"0";"2.02;2.05";"2.08";NULL;NULL
"93";"21605241";"0";"1";"3";"2";NULL;"1.05";"2.01;2.05;3.04";NULL
"94";"21605241";"0";"0";"2";"2";NULL;NULL;"1.04;2.05";"2.02"
"95";"21605241";"2";"2";"0";"0";"1.11;2.05";"2.02;2.08";NULL;NULL
"96";"21605241";"0";"3";"1";"0";NULL;"2.01";"2.05";NULL
"97";"21605241";"1";"3";"0";"0";"2.01";"2.08;3.04";NULL;NULL
"98";"21605241";"0";"2";"2";"0";NULL;"1.05";"2.02";NULL
"99";"21605241";"0";"3";"0";"1";NULL;"2.02;2.08";NULL;"2.05"
"100";"21605241";"0";"4";"0";"0";NULL;"1.05;1.07";NULL;NULL
"101";"21605241";"0";"1";"3";"0";NULL;"2.01";"1.01;1.12;2.05";NULL
"102";"21605241";"2";"1";"0";"1";"1.07";"2.08";NULL;"2.05"
"103";"21605241";"0";"2";"2";"0";NULL;"2.01";"3.04";NULL
"104";"21605241";"0";"0";"4";"0";NULL;NULL;"1.04;2.02";NULL
"105";"21605241";"2";"2";"0";"0";"2.01;2.05";"2.08;4.03";NULL;NULL
"106";"21605241";"0";"0";"4";"0";NULL;NULL;"1.05;1.12;2.01";NULL
"107";"21605241";"0";"4";"0";"0";NULL;"1.01;3.04";NULL;NULL
"108";"21605241";"4";"0";"0";"0";"1.07";NULL;NULL;NULL
"109";"21605241";"2";"2";"0";"0";"2.05";"2.02";NULL;NULL
"110";"21605241";"2";"2";"0";"0";"2.05";"2.02";NULL;NULL
"111";"21605241";"0";"1";"3";"0";NULL;"1.06;2.08";"2.02;2.05";NULL
"112";"21605241";"0";"4";"0";"0";NULL;"2.01;2.05";NULL;NULL
"113";"21605241";"0";"2";"2";"0";NULL;"2.01";"2.05;3.04";NULL
"114";"21605241";"0";"1";"3";"0";NULL;"1.05";"2.02;2.05";NULL
"115";"21605241";"0";"4";"0";"0";NULL;"1.05;2.02";NULL;NULL
"116";"21605241";"0";"0";"4";"0";NULL;NULL;"2.02";NULL
"117";"21605241";"0";"0";"4";"0";NULL;NULL;"1.05;2.02";NULL
"118";"21605241";"0";"3";"1";"0";NULL;"1.01;2.01;2.05";"4.03";NULL
"119";"21605241";"2";"2";"0";"0";"2.02;2.05";"1.05;2.08";NULL;NULL
"120";"21605241";"0";"0";"4";"0";NULL;NULL;"1.04;2.02;3.04";NULL
"121";"21605241";"1";"3";"0";"0";"2.01";"2.05;3.04";NULL;NULL
"122";"21605241";"1";"3";"0";"0";"2.01";"1.06;3.04";NULL;NULL
"123";"21605241";"0";"2";"2";"0";NULL;"2.02";"2.05";NULL
"124";"21605241";"1";"3";"0";"0";"1.11";"2.05";NULL;NULL
"125";"21605241";"0";"4";"0";"0";NULL;"1.05;1.12;2.01";NULL;NULL
"126";"21605241";"3";"1";"0";"0";"1.11";"2.01";NULL;NULL
"127";"21605241";"1";"3";"0";"0";"2.05";"1.01;2.02;2.08";NULL;NULL
"128";"21605241";"0";"2";"2";"0";NULL;"2.02;3.04";"1.05;2.05";NULL
"129";"21605241";"0";"3";"0";"1";NULL;"2.02;2.05;2.08";NULL;"3.04"
"130";"21605241";"0";"2";"2";"0";NULL;"1.05;2.01";"2.05;3.04";NULL
"131";"21605241";"0";"2";"2";"0";NULL;"1.04;2.05";"1.01;4.03";NULL
"132";"21605241";"0";"4";"0";"0";NULL;"1.05;1.12;2.01;2.05";NULL;NULL
"133";"21605241";"0";"3";"1";"0";NULL;"1.05;2.02";"3.04";NULL
"134";"21605241";"0";"2";"2";"0";NULL;"1.05";"2.02";NULL
"135";"21605241";"0";"2";"2";"0";NULL;"2.08";"1.01;1.04";NULL
"136";"21605241";"0";"2";"2";"0";NULL;"1.07";"1.01";NULL
"137";"21605241";"0";"3";"1";"0";NULL;"2.01;2.05;4.03";"3.04";NULL
"138";"21605241";"0";"2";"0";"2";NULL;"1.01";NULL;"1.07"
"139";"21605241";"0";"2";"2";"0";NULL;"1.05";"1.07";NULL
"140";"21605241";"0";"2";"2";"0";NULL;"1.05";"1.07";NULL
"141";"21605241";"3";"1";"0";"0";"2.01;2.05";"1.05";NULL;NULL
"142";"21605241";"0";"4";"0";"0";NULL;"1.01;1.07";NULL;NULL
"143";"21605241";"3";"1";"0";"0";"1.07;2.05";"2.08";NULL;NULL
"144";"21605241";"0";"3";"1";"0";NULL;"2.01;2.05";"1.01";NULL
"145";"21605241";"0";"4";"0";"0";NULL;"2.01;3.04";NULL;NULL
"146";"21605241";"2";"1";"1";"0";"2.01";"2.08";"1.01";NULL
"147";"21605241";"3";"1";"0";"0";"2.05";"2.02";NULL;NULL
"148";"21605241";"0";"2";"2";"0";NULL;"2.02";"2.08";NULL
"149";"21605241";"1";"2";"1";"0";"2.05";"2.08";"1.05";NULL
"150";"21605241";"2";"2";"0";"0";"2.02";"2.08";NULL;NULL
"151";"21605241";"0";"1";"3";"0";NULL;"2.02;2.08";"1.01;2.05;4.03";NULL
"152";"21605241";"0";"4";"0";"0";NULL;"2.02;2.05;3.04";NULL;NULL
"153";"21605241";"2";"2";"0";"0";"2.05";"2.08";NULL;NULL
"154";"21605241";"1";"3";"0";"0";"2.05";"1.05;2.08";NULL;NULL
"155";"21605241";"2";"2";"0";"0";"2.05";"2.02;2.08";NULL;NULL
"156";"21605241";"0";"4";"0";"0";NULL;"1.05;1.07;2.08";NULL;NULL
"157";"21605241";"0";"4";"0";"0";NULL;"1.05;1.07;2.08";NULL;NULL
"158";"21605241";"0";"0";"4";"0";NULL;NULL;"1.05;1.06;2.02;2.05";NULL
"159";"21605241";"0";"1";"3";"0";NULL;"1.05";"2.01;2.05";NULL
"160";"21605241";"0";"4";"0";"0";NULL;"1.01;1.07;2.08";NULL;NULL
"161";"21605241";"4";"0";"0";"0";"2.01;2.05";NULL;NULL;NULL
"162";"21605241";"3";"1";"0";"0";"2.01;2.05";"3.04";NULL;NULL
"163";"21605241";"0";"4";"0";"0";NULL;"2.02;2.05";NULL;NULL
"164";"21605241";"2";"2";"0";"0";"2.01";"2.05";NULL;NULL
"165";"21605241";"0";"0";"4";"0";NULL;NULL;"2.02;2.05";NULL
"166";"21605241";"2";"2";"0";"0";"2.01";"1.05";NULL;NULL
"167";"21605241";"0";"4";"0";"0";NULL;"2.02;2.05";NULL;NULL
"168";"21605241";"0";"0";"4";"0";NULL;NULL;"1.05;1.07;2.08";NULL
"169";"21605241";"0";"4";"0";"0";NULL;"1.05;2.02;2.05";NULL;NULL
"170";"21605241";"0";"0";"4";"0";NULL;NULL;"1.01";NULL
"171";"21605241";"0";"0";"4";"0";NULL;NULL;"1.01;1.04";NULL
"172";"21605241";"0";"0";"4";"0";NULL;NULL;"1.05;2.01;2.05";NULL
"173";"21605241";"0";"2";"2";"0";NULL;"2.01";"1.01;2.05";NULL
"174";"21605241";"1";"2";"1";"0";"2.01";"2.05";"1.01";NULL
"175";"21605241";"0";"1";"0";"0";NULL;"2.02";"1.01;2.05";NULL
"176";"21605241";"0";"2";"2";"0";NULL;"2.02";"4.03";NULL
"177";"21605241";"0";"4";"0";"0";NULL;"2.01;2.05;3.04";NULL;NULL
"178";"21605241";"0";"4";"0";"0";NULL;"2.02;2.05";NULL;NULL
"179";"21605241";"0";"4";"0";"0";NULL;"1.07";NULL;NULL
"180";"21605241";"0";"1";"3";"0";NULL;"2.02";"1.01;2.05";NULL
"181";"21605241";"0";"3";"1";"0";NULL;"1.07;3.04";"1.05";NULL
"182";"21605241";"0";"4";"0";"0";NULL;"1.07;2.08;3.04";NULL;NULL
"183";"21605241";"0";"1";"3";"0";NULL;"2.02";"1.04;4.03";NULL
"184";"21605241";"0";"2";"2";"0";NULL;"1.06;2.02";"1.01;2.05";NULL
"185";"21605241";"0";"0";"4";"0";NULL;NULL;"1.01;1.05;1.06;3.04";NULL
"186";"21605241";"0";"0";"4";"0";NULL;NULL;"1.05;2.02";NULL
"187";"21605241";"2";"2";"0";"0";"1.11;2.02";"2.08;4.03";NULL;NULL
"188";"21605241";"0";"0";"4";"0";NULL;NULL;"1.05;2.02";NULL
"189";"21605241";"0";"2";"2";"0";NULL;"1.05;2.02";"1.01";NULL
"190";"21605241";"0";"4";"0";"0";NULL;"2.02;2.05";NULL;NULL
"191";"21605241";"0";"1";"3";"0";NULL;"1.05";"2.01;2.08";NULL
"192";"21605241";"2";"2";"0";"0";"1.11";"1.12";NULL;NULL
"193";"21605241";"0";"2";"0";"2";NULL;"1.05;1.07";NULL;"1.07"
"194";"21605241";"0";"1";"3";"0";NULL;"2.01";"1.05;2.05";NULL
"195";"21605241";"2";"2";"0";"0";"2.05";"1.04";NULL;NULL
"196";"21605241";"2";"2";"0";"0";"2.01;2.05";"1.01";NULL;NULL
"197";"21605241";"0";"4";"0";"0";NULL;"2.02;2.08;3.04";NULL;NULL
"198";"21605241";"0";"4";"0";"0";NULL;"1.07";NULL;NULL
"199";"21605241";"2";"2";"0";"0";"2.01;2.05";"1.12";NULL;NULL
"200";"21605241";"1";"2";"0";"1";"2.02";"1.05;2.08";NULL;"1.01"
