"36","21912371","0","0","4","0",NULL,NULL,"1.05;3.04",NULL
"36","21912373","0","0","4","0",NULL,NULL,"1.05;2.01",NULL
"37","21605241","4","0","0","0","2.01;2.05",NULL,"NULL;NULL",
"37","21901324","0","4","0","0",NULL,"2.05;5.03",NULL,NULL
"37","21912371","1","3","0","0","2.05","5.03",NULL,NULL
"37","21912373","2","2","0","0","2.05","2.02;5.03",NULL,NULL
"38","21605241","0","1","3","0",NULL,"1.05","2.01;2.05",NULL
"38","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"38","21912371","0","4","0","0",NULL,"1.05;5.03",NULL,NULL
"38","21912373","0","2","2","0",NULL,"1.07","5.03",NULL
"39","21605241","0","4","0","0",NULL,"2.05;2.08",NULL,NULL
"39","21901324","0","4","0","0",NULL,"2.05;2.08",NULL,NULL
"39","21912371","4","0","0","0","2.05;2.08",NULL,NULL,NULL
"39","21912373","3","1","0","0","1.11;2.08","2.05",NULL,NULL
"40","21605241","0","2","2","0",NULL,"2.02","1.01;2.05",NULL
"40","21901324","0","4","0","0",NULL,"1.01;1.04;1.05",NULL,NULL
"40","21912371","0","4","0","0",NULL,"1.01;1.04;1.05",NULL,NULL
"40","21912373","0","4","0","0",NULL,"1.01;1.11;2.02",NULL,NULL
"41","21605241","0","0","1","3",NULL,NULL,"1.05;3.04","1.07"
"41","21901324","0","1","3","0",NULL,"1.05;1.07","1.05;1.07;3.04",NULL
"41","21912371","0","0","4","0",NULL,NULL,"1.05;3.04",NULL
"41","21912373","0","0","4","0",NULL,NULL,"1.05;1.07;3.04",NULL
"42","21605241","0","1","3","0",NULL,"1.05","2.02",NULL
"42","21901324","0","4","0","0",NULL,"1.05;2.02",NULL,NULL
"42","21912371","0","0","4","0",NULL,NULL,"1.05;2.02",NULL
"42","21912373","0","4","0","0",NULL,"1.05;2.02",NULL,NULL
"43","21605241","0","1","3","0",NULL,"1.05","2.02;2.08;3.04",NULL
"43","21901324","0","4","0","0",NULL,"1.05;2.08",NULL,NULL
"43","21912371","0","4","0","0",NULL,"1.05;2.08",NULL,NULL
"43","21912373","0","4","0","0",NULL,"1.05;2.05;2.08;4.03",NULL,NULL
"44","21605241","2","2","0","0","1.07;2.05","2.02;4.03",NULL,NULL
"44","21901324","0","4","0","0",NULL,"1.05;2.02;2.05;4.03",NULL,NULL
"44","21912371","1","3","0","0","2.05","1.05;1.07;4.03",NULL,NULL
"44","21912373","0","4","0","0",NULL,"1.05;1.06;2.02;4.03;5.03",NULL,NULL
"45","21605241","0","2","2","0",NULL,"2.01;2.05","1.01",NULL
"45","21901324","0","4","0","0",NULL,"1.01;1.04",NULL,NULL
"45","21912371","0","4","0","0",NULL,"1.05",NULL,NULL
"45","21912373","0","3","1","0",NULL,"2.01;5.03","1.01",NULL
"46","21605241","0","1","3","0",NULL,"2.01","1.06;1.12;2.05",NULL
"46","21901324","0","4","0","0",NULL,"1.05;1.06;1.12",NULL,NULL
"46","21912371","0","4","0","0",NULL,"1.05;1.06;1.12",NULL,NULL
"46","21912373","0","2","2","0",NULL,"1.05;1.12","1.06;5.03",NULL
"47","21605241","0","1","3","0",NULL,"1.05","1.12;2.01;2.05",NULL
"47","21901324","0","4","0","0",NULL,"1.05;1.12",NULL,NULL
"47","21912371","0","4","0","0",NULL,"1.05;1.12",NULL,NULL
"47","21912373","0","4","0","0",NULL,"1.12;2.02",NULL,NULL
"48","21605241","3","1","0","0","1.11;2.01","1.05",NULL,NULL
"48","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"48","21912371","3","1","0","0","2.01","1.05",NULL,NULL
"48","21912373","4","0","0","0","1.05",NULL,"NULL;NULL",
"49","21605241","0","4","0","0",NULL,"2.02;2.05;2.08",NULL,NULL
"49","21901324","4","0","0","0","2.02;2.05;2.08",NULL,NULL,NULL
"49","21912371","1","3","0","0","2.05;2.08","2.02",NULL,NULL
"49","21912373","1","3","0","0","2.05","2.02;2.08;4.03",NULL,NULL
"50","21605241","0","0","4","0",NULL,NULL,"1.01;2.01;2.05",NULL
"50","21901324","0","2","2","0",NULL,"1.01;1.04","1.01;1.04",NULL
"50","21912371","0","0","4","0",NULL,NULL,"1.01;5.03",NULL
"50","21912373","0","0","4","0",NULL,NULL,"1.05;2.02;3.04",NULL
"51","21605241","1","3","0","0","2.01","1.05;2.05",NULL,NULL
"51","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"51","21912371","3","1","0","0","2.01;2.05","1.05",NULL,NULL
"51","21912373","0","4","0","0",NULL,"1.05;2.01",NULL,NULL
"52","21605241","0","1","3","0",NULL,"1.04","1.01;1.11;1.12;4.03",NULL
